ID,Population,Labor Part.,Employment,Unemployment
33009,72232,65.1,60.5,7.0
33011,321768,72.6,66.7,8.1
33013,121416,68.7,63.4,7.7
33015,240692,72.5,66.3,8.2
33017,101770,71.8,66.6,6.8
34001,216971,68.6,60.3,11.9
34003,721975,67.2,62.5,6.8
34005,356338,69.0,62.0,8.5
34007,406453,68.8,60.7,11.6
34009,80098,58.7,50.5,9.5
34011,123595,59.7,50.4,15.3
34013,597498,66.7,58.3,12.5
34015,230073,71.3,63.2,11.0
34017,489202,70.8,63.1,10.7
34019,103361,70.3,64.0,9.0
34021,291879,69.4,61.7,11.0
34023,628265,66.7,60.4,9.3
34025,509694,67.6,61.7,8.5
34027,384976,69.8,64.8,6.9
34029,455882,60.5,53.3,11.3
34031,380771,63.8,57.4,9.9
34033,52835,64.5,55.9,13.3
34035,254553,68.9,63.4,8.1
34037,119794,72.2,66.2,8.0
34039,410002,68.9,61.9,10.1
34041,86485,69.4,64.1,7.6
35001,503195,66.2,60.9,7.2
35013,155515,61.8,53.7,11.5
35031,50912,52.1,47.4,8.3
35043,97373,67.0,61.6,7.5
35045,92262,58.5,55.3,5.5
35049,120108,67.0,59.7,10.6
35061,56345,60.1,53.8,10.0
36001,246417,65.4,60.1,8.0
36005,1054516,59.3,51.3,13.3
36007,160688,60.5,55.9,7.6
36009,64240,64.1,57.9,9.6
36011,65067,63.4,58.4,7.2
36013,108566,61.8,56.1,9.2
36015,71247,57.4,51.6,10.1
36019,68343,60.8,54.8,9.4
36027,236830,64.2,58.7,8.3
36029,736694,65.1,59.0,9.1
36045,93338,65.7,53.0,9.6
36047,2002084,61.6,55.3,10.0
36053,56757,61.5,55.7,9.3
36055,591476,64.1,58.9,8.0
36059,1084004,66.3,61.4,7.3
36061,1392971,68.5,61.9,9.7
36063,174343,61.1,54.3,10.9
36065,187587,59.2,55.3,6.1
36067,364305,64.9,59.7,8.0
36069,85227,68.3,63.1,7.6
36071,290868,68.9,61.7,7.1
36075,98138,63.3,55.5,12.1
36079,79672,65.0,60.7,6.5
36081,1865118,65.6,59.1,9.9
36083,126649,67.6,62.3,7.6
36085,392966,59.8,55.5,7.0
36087,226055,66.8,61.9,7.3
36089,90345,57.7,52.6,8.8
36091,177753,68.4,63.8,6.3
36093,121653,65.8,60.6,7.4
36101,77500,60.4,53.9,10.6
36103,1195758,66.3,61.3,7.3
36105,61036,60.2,54.5,9.5
36109,87502,60.1,57.0,5.2
36111,149185,63.9,58.9,7.5
36113,55125,63.5,58.1,7.8
36117,72847,65.9,58.4,11.1
36119,753117,66.5,60.8,8.5
37001,117397,66.7,59.8,10.1
37019,89134,57.6,49.2,13.8
37021,188699,64.5,58.2,9.5
37023,72483,58.6,49.0,16.4
37025,129531,70.4,61.9,11.9
37027,63539,62.6,54.2,13.5
37035,124312,63.5,55.3,12.7
37045,77669,60.6,53.0,12.4
37049,77862,61.6,46.1,10.0
37051,238267,67.6,46.8,13.0
37057,124519,65.4,58.3,10.9
37063,212942,68.0,62.0,8.6
37067,280282,64.0,56.5,11.7
37071,165089,65.0,55.2,15.0
37081,380163,66.7,59.3,10.7
37085,88568,60.6,49.8,11.5
37089,83841,56.9,51.5,9.2
37097,123093,64.1,55.7,12.9
37101,126957,69.7,61.6,11.3
37109,59061,62.7,53.6,14.3
37119,698607,73.4,65.4,10.7
37125,69538,57.5,48.0,14.1
37127,74612,61.3,54.2,11.4
37129,160075,67.4,60.7,9.6
37133,135290,73.0,34.1,10.6
37135,105084,65.8,61.7,6.2
37147,126071,67.5,59.1,12.0
37151,111352,65.4,57.8,11.0
37155,97433,52.9,47.7,9.2
37157,73874,61.2,54.9,10.2
37159,112403,62.3,53.5,13.7
37171,57122,59.9,53.2,11.2
37179,145155,69.1,62.8,9.1
37183,684217,72.2,66.4,7.9
37191,87461,65.5,52.7,12.0
37193,53525,59.7,52.9,11.1
37195,60771,63.9,56.1,12.1
38015,64559,72.5,70.0,1.8
38017,115172,77.1,72.1,5.7
38035,54529,72.8,66.8,5.5
39003,82038,62.0,54.0,13.0
39007,80326,58.0,50.0,13.8
39013,56764,54.7,50.1,8.3
39017,283710,68.2,60.4,11.4
39023,111161,63.0,54.8,12.3
39025,151980,68.0,61.0,10.1
39029,87327,57.4,49.9,13.1
39035,1020081,64.0,55.2,13.6
39041,126346,73.6,69.6,4.9
39043,62582,61.3,56.1,8.2
39045,111082,67.5,60.3,10.1
39049,903198,69.8,63.5,8.9
39055,77422,64.3,58.2,9.4
39057,129061,67.2,59.5,8.3
39061,678267,66.0,59.8,9.3
39063,59312,66.4,61.7,7.0
39081,56053,56.2,50.4,10.4
39085,191553,69.5,64.0,7.8
39089,123612,67.3,61.6,8.5
39093,240667,64.0,56.1,12.3
39095,366979,65.0,54.3,16.4
39099,191616,61.3,53.7,12.4
39101,53066,60.4,53.2,11.9
39103,135379,69.5,64.2,7.6
39109,80772,65.3,60.5,6.8
39113,425196,64.6,55.3,13.3
39119,67176,62.4,55.9,10.4
39133,127789,69.0,59.3,13.7
39139,99924,61.4,55.5,9.4
39141,61349,54.9,48.0,12.0
39145,60776,54.2,47.8,11.5
39151,303817,63.1,55.8,11.4
39153,433913,66.8,59.3,11.1
39155,169500,57.6,50.5,12.2
39157,71579,61.6,54.5,11.5
39165,161042,68.4,61.9,9.1
39169,88359,67.5,61.9,8.2
39173,101849,68.3,60.1,11.9
40017,83865,70.0,66.3,4.5
40027,196502,67.6,62.0,6.8
40031,86412,64.5,46.6,8.6
40037,54809,63.5,57.5,8.9
40101,54231,55.6,51.7,6.3
40109,550246,66.1,60.8,6.9
40119,66809,59.5,54.6,8.3
40125,54484,57.1,51.6,9.0
40131,66185,67.4,63.3,5.9
40143,462353,67.2,63.0,6.1
40145,54141,68.6,63.8,7.0
41003,68459,64.3,59.5,6.6
41005,307023,66.8,59.4,11.1
41017,126243,64.9,55.8,13.4
41019,84488,55.9,47.1,15.2
41029,163100,60.2,53.1,11.8
41033,66743,55.0,46.8,14.7
41035,53522,58.0,49.6,13.9
41039,289262,60.3,51.8,14.0
41043,91838,57.5,50.9,10.8
41047,243458,64.7,56.6,12.1
41051,588654,71.0,62.8,11.5
41053,61490,57.6,52.9,8.1
41059,56473,63.3,56.3,11.0
41067,413956,71.0,63.3,10.6
41071,76640,68.6,59.9,12.5
42001,82161,69.0,64.6,5.9
42003,1007171,63.9,58.3,8.5
42005,55751,61.8,55.9,9.5
42007,142281,59.4,54.5,7.8
42011,321710,67.0,59.3,11.2
42013,102221,62.0,57.0,8.0
42017,502599,69.4,63.5,8.3
42019,148403,66.8,61.5,7.7
42021,119420,55.9,50.6,9.1
42027,126078,58.7,54.1,7.4
42029,389606,70.4,65.5,6.7
42033,68417,60.5,54.0,10.8
42037,54475,58.5,54.1,7.5
42039,71192,59.4,52.3,11.8
42041,190636,65.5,60.4,7.0
42043,205522,67.6,62.4,7.5
42045,445371,65.6,59.5,9.2
42049,225897,62.9,56.8,9.6
42051,117713,56.1,49.4,11.9
42055,115716,62.1,56.0,9.3
42063,73753,58.7,53.6,8.7
42069,169962,62.8,57.7,8.0
42071,396831,67.1,61.7,7.9
42073,73762,60.8,55.8,8.2
42075,104646,66.6,61.8,6.4
42077,272172,65.4,59.1,9.4
42079,257489,59.1,54.8,7.2
42081,95652,64.2,57.6,10.0
42085,94386,57.7,49.6,13.7
42089,133237,65.2,57.2,12.0
42091,625766,69.3,64.2,7.0
42095,241561,64.7,58.8,9.1
42097,75035,58.7,52.0,11.3
42101,1225715,60.1,51.7,13.8
42107,121297,58.2,52.3,10.1
42111,63520,57.0,50.8,10.8
42125,170071,61.5,56.8,7.6
42129,300391,61.1,56.6,7.3
42133,341444,67.8,62.1,8.2
44003,138626,68.1,61.6,9.2
44005,66597,66.1,59.3,5.0
44007,502367,67.0,59.7,10.9
44009,104586,66.6,61.2,7.2
45003,124692,59.4,53.0,10.5
45007,145262,62.5,54.6,12.4
45013,124950,62.8,49.3,10.3
45015,134957,68.6,58.6,9.8
45019,287936,68.1,59.7,10.8
45031,52665,61.3,53.0,13.3
45035,99827,67.2,57.9,11.9
45041,103757,62.7,55.8,10.5
45045,351565,64.5,57.5,10.8
45047,54747,60.2,53.9,10.3
45051,214835,62.7,54.2,13.4
45057,61565,60.1,51.5,14.2
45059,55893,60.6,52.1,14.0
45063,198913,68.5,62.2,8.8
45073,58185,54.6,48.2,11.6
45075,71245,58.0,50.6,12.5
45077,95497,59.6,52.6,11.4
45079,293707,68.4,56.8,11.1
45083,225491,61.3,54.5,11.1
45085,80288,59.2,47.3,15.8
45091,175876,69.1,62.1,9.8
46099,144180,75.6,71.3,5.2
46103,78736,69.1,62.9,6.7
47001,60313,56.6,50.8,10.4
47009,99616,63.5,57.0,9.3
47011,77857,60.9,53.9,11.4
47037,508182,70.2,63.4,9.6
47059,54464,58.1,50.5,12.9
47065,271634,65.2,57.9,10.9
47093,352112,65.3,60.3,7.4
47113,75979,63.9,54.6,14.5
47119,66477,64.3,56.9,11.5
47125,121655,68.5,51.2,10.7
47141,58171,47.6,44.1,7.2
47147,51167,65.6,58.7,10.5
47149,196446,72.6,66.1,8.4
47155,69866,65.0,57.4,11.7
47157,698377,66.3,58.1,12.0
47163,127241,55.8,51.0,8.5
47165,122897,67.4,60.2,10.5
47179,98833,60.4,54.1,10.2
47187,132543,68.1,64.5,5.0
47189,87519,69.1,63.5,8.0
48005,63879,60.1,56.1,6.5
48021,55736,67.4,59.3,12.0
48027,208913,67.3,51.2,7.5
48029,1235644,65.5,58.4,7.8
48037,74155,60.5,54.1,10.2
48039,233297,65.6,61.2,6.6
48041,144373,62.3,57.1,8.1
48061,271655,53.9,49.5,7.9
48085,593277,74.0,69.3,6.2
48091,90620,66.6,62.0,5.9
48099,57106,63.0,46.2,10.8
48113,1826780,69.3,62.7,9.4
48121,496961,76.3,70.2,8.0
48135,97821,68.3,62.6,8.3
48139,112450,70.5,63.3,10.2
48141,538704,61.7,55.2,7.1
48157,413343,68.1,64.1,5.7
48167,221242,68.2,61.9,8.9
48181,93191,63.4,56.0,11.8
48183,89955,66.8,61.6,7.7
48187,93379,65.3,59.5,7.4
48201,3015761,69.4,63.9,7.8
48209,121068,63.6,57.5,9.4
48213,62738,57.4,52.6,8.5
48215,498089,60.1,53.6,10.6
48231,64174,60.3,52.4,12.2
48245,190531,58.8,53.6,8.8
48251,118735,64.9,58.7,9.4
48257,76026,70.2,62.6,10.9
48291,58588,54.0,47.1,12.4
48303,210473,65.4,60.6,7.2
48309,180047,62.2,57.2,7.8
48329,100047,68.7,64.3,6.2
48339,337025,67.2,62.5,6.9
48355,245913,62.2,55.4,9.7
48361,63866,61.3,56.4,7.9
48367,88867,64.1,58.3,8.7
48375,90971,63.9,59.8,6.2
48381,90690,70.9,67.3,4.8
48397,59892,68.9,63.6,7.3
48409,51218,63.4,55.5,9.7
48423,157540,63.3,57.4,9.1
48439,1332123,71.3,64.6,9.1
48441,99328,67.7,60.4,4.5
48451,85518,67.4,56.6,9.5
48453,801757,74.5,68.7,7.7
48469,65768,67.0,63.2,5.7
48479,157229,62.6,57.6,7.9
48485,101018,63.1,54.0,6.3
48491,306308,73.5,67.1,8.2
49005,82890,71.2,65.2,8.1
49011,209217,70.9,64.2,6.9
49035,762896,72.3,66.5,7.8
49049,373273,68.8,63.0,8.2
49053,99432,58.2,52.5,9.8
49057,168694,68.9,61.4,9.8
50007,125336,72.3,68.4,5.3
51003,76740,62.9,59.6,5.2
51013,185062,79.7,73.3,5.8
51015,57883,60.3,56.9,5.3
51019,54221,66.2,61.9,6.5
51041,235439,72.2,67.0,6.7
51059,808027,74.6,68.8,5.7
51061,52116,72.4,66.9,7.3
51069,58129,67.5,62.8,6.6
51085,77467,71.2,68.1,4.1
51087,233210,70.8,64.9,8.1
51107,219375,77.9,73.4,4.9
51121,79026,56.5,51.3,8.8
51153,279518,76.1,68.1,6.4
51161,72911,64.7,61.4,5.0
51165,59632,66.7,63.3,4.8
51177,90513,68.2,61.9,8.0
51179,92402,73.4,63.2,7.4
51510,124763,75.6,69.6,6.1
51550,172245,70.5,62.4,5.2
51650,115775,68.9,56.2,11.4
51680,60729,58.9,51.4,12.3
51700,149026,68.2,55.0,8.7
51710,184079,70.7,55.7,10.0
51740,78119,69.1,59.1,10.2
51760,167644,61.4,53.9,11.6
51770,76125,59.7,53.7,9.0
51800,63477,64.0,55.8,7.6
51810,340413,72.4,60.9,6.5
53005,127889,66.2,61.5,7.2
53007,56506,62.0,56.2,9.4
53009,60269,49.7,44.6,8.9
53011,331803,66.1,57.6,12.5
53015,79638,60.7,54.5,9.8
53021,51412,71.0,63.4,10.6
53025,63838,64.1,56.3,12.2
53027,57956,54.6,45.3,16.9
53029,66413,56.3,43.0,10.9
53033,1552600,71.0,65.3,7.9
53035,193267,63.7,53.4,9.7
53041,59708,58.0,51.0,12.1
53053,624555,66.9,56.5,10.5
53057,94514,64.0,56.1,9.8
53061,543302,70.0,63.2,8.8
53063,371638,64.4,56.8,10.2
53067,201198,65.6,57.4,9.3
53073,163740,66.4,59.1,10.5
53077,172532,63.4,56.0,11.7
54003,79838,68.1,60.3,10.9
54011,78273,59.4,54.3,8.6
54033,55111,61.1,55.9,7.9
54039,155431,61.5,56.8,7.6
54061,77036,54.3,50.9,5.8
54081,64492,49.8,46.2,6.9
54107,70160,58.9,54.6,7.3
55009,194389,71.8,65.9,8.1
55025,401682,75.4,70.5,6.2
55027,70863,64.2,58.7,8.6
55035,81637,70.5,64.8,7.9
55039,79939,72.1,66.7,7.4
55055,64341,71.9,64.9,9.5
55059,128416,69.4,62.1,10.2
55063,93048,71.2,66.7,6.1
55071,65870,70.6,63.3,10.3
55073,103875,70.8,65.5,7.4
55079,744563,67.2,59.8,10.9
55087,138799,73.4,68.3,6.8
55089,69159,71.4,65.1,8.8
55097,56784,69.0,63.6,7.7
55101,157846,65.1,58.7,9.8
55105,125557,68.3,60.6,11.4
55109,64317,75.7,70.9,6.2
55117,91121,70.0,66.0,5.7
55127,80898,70.6,64.2,8.9
55131,102180,73.1,68.6,6.2
55133,304484,70.3,65.8,6.3
55139,133429,67.3,62.1,7.8
55141,59303,67.3,62.3,7.3
56021,69463,71.3,61.5,6.5
56025,58268,70.4,66.2,5.8
